id;name;university;faculty;exam;match_key_x;matched_key;match_score;match_key_y;study_field
1.2.246.562.20.00000000000000056421;Geotieteiden kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Geotieteiden kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Geotieteiden kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Geotieteiden kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;geotieteet
1.2.246.562.20.00000000000000056425;Maantieteen kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Maantieteen kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Maantieteen kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Maantieteen kandiohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;maantiede
1.2.246.562.20.00000000000000062796;Metsätiede, Joensuu, maatalous- ja metsätieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Luonnontieteiden;C;Metsätiede, Joensuu, maatalous- ja metsätieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Metsätiede, Joensuu, maatalous- ja metsätieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Metsätiede, Joensuu, maatalous- ja metsätieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;maatalous- ja metsätieteet
1.2.246.562.20.00000000000000062800;Ympäristö- ja biotieteet (biologia), Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Luonnontieteiden;C;Ympäristö- ja biotieteet (biologia), Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Ympäristö- ja biotieteet (biologia), Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Ympäristö- ja biotieteet (biologia), Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000062801;Ympäristö- ja biotieteet (ympäristötieteet), Kuopio, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Luonnontieteiden;C;Ympäristö- ja biotieteet (ympäristötieteet), Kuopio, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Ympäristö- ja biotieteet (ympäristötiede), Kuopio, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;98.55072463768117;Ympäristö- ja biotieteet (ympäristötiede), Kuopio, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000062496;Maantiede ja ympäristöpolitiikka, Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri tai yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Yhteiskuntatieteiden ja kauppatieteiden tiedekunta;C;Maantiede ja ympäristöpolitiikka, Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri tai yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Maantiede ja ympäristöpolitiikka, Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri tai yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Maantiede ja ympäristöpolitiikka, Joensuu, luonnontieteiden kandidaatti ja filosofian maisteri tai yhteiskuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;maantiede
1.2.246.562.20.00000000000000063581;Biologian kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Biologian kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Biologian kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Biologian kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000063612;Ympäristö- ja vesistötieteiden kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Jyväskylän yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Ympäristö- ja vesistötieteiden kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;Ympäristö- ja vesistötieteiden kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Ympäristö- ja vesistötieteiden kandidaatti- ja maisteriohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Jyväskylän yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000055930;Biologia, Biologian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v);Oulun yliopisto;Luonnontieteellinen tiedekunta;C;Biologia, Biologian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v) | Oulun yliopisto;Biologia, Biologian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;99.15254237288136;Biologia, Biologian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000055934;Maantiede, Maantieteen tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v);Oulun yliopisto;Luonnontieteellinen tiedekunta;C;Maantiede, Maantieteen tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v) | Oulun yliopisto;Maantiede, Maantieteen tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v) | Oulun yliopisto;100.0;Maantiede, Maantieteen tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v) | Oulun yliopisto;maantiede
1.2.246.562.20.00000000000000064771;Geotieteet, Geotieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Teknillinen tiedekunta;C;Geotieteet, Geotieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Geotieteet, Geotieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Geotieteet, Geotieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;geotieteet
1.2.246.562.20.00000000000000054999;(väärä) Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 + 2 v);Turun yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;(väärä) Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 + 2 v) | Turun yliopisto;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;95.0;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000056851;Biologia,  luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Biologia,  luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Biologia,  luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Biologia,  luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000056853;Geologia, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Geologia, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Geologia, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Geologia, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;geotieteet
1.2.246.562.20.00000000000000056855;Maantiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Maantiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Maantiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Maantiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;maantiede
1.2.246.562.20.00000000000000064944;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Turun yliopisto;Matemaattis-luonnontieteellinen tiedekunta;C;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;100.0;Ympäristötiede, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Turun yliopisto;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000056173;Geologi, utbildningsprogrammet i naturvetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för naturvetenskaper och teknik;C;Geologi, utbildningsprogrammet i naturvetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;Geologi, utbildningsprogrammet i naturvetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;100.0;Geologi, utbildningsprogrammet i naturvetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;geotieteet
1.2.246.562.20.00000000000000056174;Utbildningsprogrammet i biovetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år);Åbo Akademi;Fakulteten för naturvetenskaper och teknik;C;Utbildningsprogrammet i biovetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;Utbildningsprogrammet i biovetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;100.0;Utbildningsprogrammet i biovetenskaper, kandidat i naturvetenskaper och filosofie magister (3+2 år) | Åbo Akademi;biologia ja ympäristötieteet
1.2.246.562.20.00000000000000056413;Logopedian kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Lääketieteellinen tiedekunta;D;Logopedian kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Logopedian kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;100.0;Logopedian kandiohjelma, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;logopedia
1.2.246.562.20.00000000000000054983;Maisterihaku, psykologian maisteriohjelma, psykologian maisteri (2,5 v);Helsingin yliopisto;Lääketieteellinen tiedekunta;D;Maisterihaku, psykologian maisteriohjelma, psykologian maisteri (2,5 v) | Helsingin yliopisto;Maisterihaku, psykologian maisteriohjelma, psykologian maisteri (2,5 v) | Helsingin yliopisto;100.0;Maisterihaku, psykologian maisteriohjelma, psykologian maisteri (2,5 v) | Helsingin yliopisto;psykologia
1.2.246.562.20.00000000000000054997;Maisterihaku, terveydenhuollon kehittämisen maisteriohjelma, terveystieteiden maisteri (2 v);Helsingin yliopisto;Lääketieteellinen tiedekunta;D;Maisterihaku, terveydenhuollon kehittämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Helsingin yliopisto;Maisterihaku, terveydenhuollon kehittämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Helsingin yliopisto;100.0;Maisterihaku, terveydenhuollon kehittämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Helsingin yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000056411;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian tai filosofian maisteri (3 v + 2,5 / 2 v);Helsingin yliopisto;Lääketieteellinen tiedekunta;D;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian tai filosofian maisteri (3 v + 2,5 / 2 v) | Helsingin yliopisto;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian maisteri (3 v + 2,5 v) | Helsingin yliopisto;95.0;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian maisteri (3 v + 2,5 v) | Helsingin yliopisto;psykologia
1.2.246.562.20.00000000000000056412;Soveltavan psykologian kandiohjelma, psykologian kandidaatti ja filosofian maisteri (3 v + 2 v);Helsingin yliopisto;Lääketieteellinen tiedekunta;D;Soveltavan psykologian kandiohjelma, psykologian kandidaatti ja filosofian maisteri (3 v + 2 v) | Helsingin yliopisto;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian maisteri (3 v + 2,5 v) | Helsingin yliopisto;88.49557522123894;Psykologian kandiohjelma, psykologian kandidaatti ja psykologian maisteri (3 v + 2,5 v) | Helsingin yliopisto;psykologia
1.2.246.562.20.00000000000000062218;Logopedia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;D;Logopedia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Logopedia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Logopedia, Joensuu, humanististen tieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Itä-Suomen yliopisto;logopedia
1.2.246.562.20.00000000000000062399;Psykologia, Joensuu, psykologian kandidaatti ja maisteri (3 v + 2,5 v);Itä-Suomen yliopisto;Filosofinen tiedekunta;D;Psykologia, Joensuu, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Itä-Suomen yliopisto;Psykologia, Joensuu, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Itä-Suomen yliopisto;100.0;Psykologia, Joensuu, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Itä-Suomen yliopisto;psykologia
1.2.246.562.20.00000000000000062494;Ergonomia ja työhyvinvoinnin edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Terveystieteiden tiedekunta;D;Ergonomia ja työhyvinvoinnin edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Ergonomia ja työhyvinvointi, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;94.51476793248945;Ergonomia ja työhyvinvointi, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000062387;Hoitotiede, hoitotieteen maisteriohjelma, Kuopio, terveystieteiden maisteri (2 v);Itä-Suomen yliopisto;Terveystieteiden tiedekunta;D;Hoitotiede, hoitotieteen maisteriohjelma, Kuopio, terveystieteiden maisteri (2 v) | Itä-Suomen yliopisto;Hoitotiede, hoitotieteen maisteriohjelma, Kuopio, terveystieteiden maisteri (2 v) | Itä-Suomen yliopisto;100.0;Hoitotiede, hoitotieteen maisteriohjelma, Kuopio, terveystieteiden maisteri (2 v) | Itä-Suomen yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000062500;Liikuntalääketiede ja terveysliikunta, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Terveystieteiden tiedekunta;D;Liikuntalääketiede ja terveysliikunta, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Liikuntalääketiede ja terveysliikunta, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Liikuntalääketiede ja terveysliikunta, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000062504;Väestön terveyden edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v);Itä-Suomen yliopisto;Terveystieteiden tiedekunta;D;Väestön terveyden edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;Väestön terveyden edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;100.0;Väestön terveyden edistäminen, Kuopio, terveystieteiden kandidaatti ja maisteri (3 v + 2 v) | Itä-Suomen yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000064809;Psykologian kandidaatti- ja maisteriohjelma, psykologian kandidaatti ja maisteri (3 v + 2,5 v);Jyväskylän yliopisto;Kasvatustieteiden ja psykologian tiedekunta;D;Psykologian kandidaatti- ja maisteriohjelma, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Jyväskylän yliopisto;Psykologian kandidaatti- ja maisteriohjelma, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Jyväskylän yliopisto;100.0;Psykologian kandidaatti- ja maisteriohjelma, psykologian kandidaatti ja maisteri (3 v + 2,5 v) | Jyväskylän yliopisto;psykologia
1.2.246.562.20.00000000000000062958;Liikuntabiologian kandidaatti- ja maisteriohjelma, liikuntatieteiden kandidaatti ja maisteri (3 v + 2 v);Jyväskylän yliopisto;Liikuntatieteellinen tiedekunta;D;Liikuntabiologian kandidaatti- ja maisteriohjelma, liikuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;Liikuntabiologian kandidaatti- ja maisteriohjelma, liikuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;100.0;Liikuntabiologian kandidaatti- ja maisteriohjelma, liikuntatieteiden kandidaatti ja maisteri (3 v + 2 v) | Jyväskylän yliopisto;liikuntatieteet
1.2.246.562.20.00000000000000063248;Maisterihaku, fysioterapian maisteriohjelma, terveystieteiden maisteri (2 v);Jyväskylän yliopisto;Liikuntatieteellinen tiedekunta;D;Maisterihaku, fysioterapian maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;Maisterihaku, fysioterapian maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;100.0;Maisterihaku, fysioterapian maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000063269;Maisterihaku, gerontologian ja kansanterveyden maisteriohjelma, terveystieteiden maisteri (2 v);Jyväskylän yliopisto;Liikuntatieteellinen tiedekunta;D;Maisterihaku, gerontologian ja kansanterveyden maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;Maisterihaku, gerontologian ja kansanterveyden maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;100.0;Maisterihaku, gerontologian ja kansanterveyden maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000063282;Maisterihaku, liikuntalääketieteen maisteriohjelma, terveystieteiden maisteri (2 v);Jyväskylän yliopisto;Liikuntatieteellinen tiedekunta;D;Maisterihaku, liikuntalääketieteen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;Maisterihaku, liikuntalääketieteen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;100.0;Maisterihaku, liikuntalääketieteen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;terveys- ja hoitotieteet
1.2.246.562.20.00000000000000063504;Maisterihaku, terveyden edistämisen maisteriohjelma, terveystieteiden maisteri (2 v);Jyväskylän yliopisto;Liikuntatieteellinen tiedekunta;D;Maisterihaku, terveyden edistämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;Maisterihaku, terveyden edistämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;100.0;Maisterihaku, terveyden edistämisen maisteriohjelma, terveystieteiden maisteri (2 v) | Jyväskylän yliopisto;terveys- ja hoitotieteet
